Academic English Multi Student
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41130	ART	390	03	M	1.000-4.000	Special Topics	MW	02:30 pm-06:15 pm	15	0	15	10	0	10	0	0	0	TBA	08/22-12/14	LM 147	UG MJR FNAR ELECT (FNAR) and In-Person Modality and UG MNR FNAR ELECT (MFA1) and Tuition (Liberal Arts)
NR	41131	ART	421	01	M	1.000-4.000	Intern/Museum	T	06:30 pm-10:10 pm	20	0	20	0	0	0	20	0	20	Elisabeth Holly Sherratt (P)	08/22-12/14	LM 357	Core CEL Comm-Engaged Learning and In-Person Modality and Tuition (Liberal Arts)
NR	41132	ART	422	01	M	1.000-4.000	Intern/Commercial Gallery	T	06:30 pm-10:10 pm	20	0	20	0	0	0	20	0	20	Elisabeth Holly Sherratt (P)	08/22-12/14	LM 357	In-Person Modality and Tuition (Liberal Arts)
NR	41133	ART	423	01	M	1.000-4.000	Intern/Arts Non-Profit	T	06:30 pm-10:10 pm	20	0	20	0	0	0	20	0	20	Elisabeth Holly Sherratt (P)	08/22-12/14	LM 357	Core CEL Comm-Engaged Learning and In-Person Modality and Tuition (Liberal Arts)
NR	41134	ART	480	01	M	2.000	Professional Practice in Design	F	09:30 am-11:15 am	15	0	15	0	0	0	0	0	0	Liat Berdugo (P)	08/22-12/14	FR XARTS 005	UG MJR FNAR ELECT (FNAR) and In-Person Modality and UG MNR FNAR ELECT (MFA1) and Tuition (Liberal Arts)
NR	41135	ART	480	02	M	2.000	Professional Practice in Design	F	11:45 am-01:30 pm	15	0	15	0	0	0	0	0	0	Liat Berdugo (P)	08/22-12/14	FR XARTS 005	UG MJR FNAR ELECT (FNAR) and In-Person Modality and UG MNR FNAR ELECT (MFA1) and Tuition (Liberal Arts)
NR	41136	ART	488	01	M	4.000	Artist as Citizen	TBA	14	0	14	0	0	0	0	0	0	TBA	08/22-12/14	TBA	In-Person Modality and Core SL Service Learning and Tuition (Liberal Arts)
Asia Pacific Studies
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	40114	APS	600	01	M	4.000	Research Methods	T	06:30 pm-09:30 pm	12	0	12	0	0	0	0	0	0	Brian K Dempster (P)	08/22-12/14	KA 263	In-Person Modality and Tuition (Liberal Arts)
NR	40115	APS	601	01	M	4.000	Asia Pac History & Modernities	M	06:30 pm-09:30 pm	12	0	12	0	0	0	0	0	0	Jonathan Ming-en Tang (P)	08/22-12/14	KA 263	In-Person Modality and Tuition (Liberal Arts)
NR	40116	APS	635	01	M	4.000	Asia Pacific Literature/Film	W	06:30 pm-09:30 pm	12	0	12	0	0	0	0	0	0	Andrea D Lingenfelter (P)	08/22-12/14	KA 263	In-Person Modality and Tuition (Liberal Arts)
NR	40117	APS	636	01	M	4.000	Society and Culture in the Contemporary Asia Pacific	T	06:30 pm-09:30 pm	12	0	12	0	0	0	0	0	0	TBA	08/22-12/14	KA 267	In-Person Modality and Tuition (Liberal Arts)
NR	40118	APS	647	01	M	4.000	Development Management in Asia	R	06:30 pm-09:30 pm	12	0	12	0	0	0	0	0	0	Jaime Dimaano Chua (P)	08/22-12/14	KA 263	In-Person Modality and Tuition (Liberal Arts)
Behavioral Health (PSYD)
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41833	PSYD	703	01	M	3.000	Culture and Mental Health	R	12:45 pm-03:30 pm	24	0	24	0	0	0	0	0	0	TBA	08/22-12/06	TBA	 
NR	41834	PSYD	704	01	M	3.000	Human Development	T	08:00 am-10:45 am	24	0	24	0	0	0	0	0	0	TBA	08/22-12/06	CO 214	 
NR	41835	PSYD	707	01	M	1.000	Clinical Dissertation Proposal Seminar	T	12:45 pm-02:30 pm	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	CO 419	 
NR	41836	PSYD	707	02	M	1.000	Clinical Dissertation Proposal Seminar	R	12:45 pm-02:30 pm	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	CO 419	 
NR	41837	PSYD	707	03	M	1.000	Clinical Dissertation Proposal Seminar	R	12:45 pm-02:30 pm	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	MA 227	 
NR	41838	PSYD	707	04	M	1.000	Clinical Dissertation Proposal Seminar	T	12:45 pm-02:30 pm	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	MA 227	 
NR	41839	PSYD	708	01	M	2.000	Socialization to Clinical Psychology Seminar	T	12:45 pm-02:30 pm	24	0	24	0	0	0	0	0	0	TBA	08/22-12/06	CO 316	 
NR	41840	PSYD	716	01	M	3.000	Intellectual Assessment	R	09:00 am-11:45 am	12	0	12	0	0	0	0	0	0	TBA	08/22-12/14	CO 419	 
NR	41841	PSYD	716	02	M	3.000	Intellectual Assessment	R	09:00 am-11:45 am	12	0	12	0	0	0	0	0	0	TBA	08/22-12/14	MA 227	 
NR	41844	PSYD	720	01	M	2.000	Practicum 2A	T	08:00 am-10:45 am	10	0	10	0	0	0	0	0	0	TBA	08/22-12/14	CO 419	 
NR	41845	PSYD	720	02	M	2.000	Practicum 2A	T	08:00 am-10:45 am	10	0	10	0	0	0	0	0	0	TBA	08/22-12/14	MA 227	 
NR	41846	PSYD	720	03	M	2.000	Practicum 2A	T	08:00 am-10:45 am	10	0	10	0	0	0	0	0	0	TBA	08/22-12/14	HR 254	 
NR	41847	PSYD	721	01	M	3.000	Statistics for the Social Sciences	R	08:00 am-10:45 am	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LM 140	Tuition (Nursing)
NR	41848	PSYD	722	01	M	2.000	Professional Ethics, Laws, and Standards	T	02:45 pm-04:25 pm	24	0	24	0	0	0	0	0	0	TBA	08/22-12/06	LME 1223	Tuition (Nursing)
NR	41849	PSYD	723	01	M	3.000	Quantitative Methods in Research Design	T	03:45 pm-06:25 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	ED 203	 
NR	41850	PSYD	725	01	M	3.000	Evidence Based Practice I: Humanistic, Psychodynamic, Interpersonal Psychotherapy	R	12:45 pm-03:30 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41851	PSYD	726	01	M	3.000	Cognitive and Affective Bases of Behavior	T	04:00 pm-06:45 pm	15	0	15	0	0	0	0	0	0	TBA	08/22-12/14	ED 102	Tuition (Nursing)
NR	41852	PSYD	735	01	M	3.000	Evidence-Based Practice III: Relationships and Families	T	08:00 am-10:45 am	15	0	15	0	0	0	0	0	0	TBA	08/22-12/14	GL 213	 
NR	41853	PSYD	745	01	M	3.000	Evidence Based Practice IV: Groups	R	03:45 pm-06:30 pm	15	0	15	0	0	0	0	0	0	TBA	08/24-12/06	CO 106	 
NR	41854	PSYD	750	01	M	2.000	Practicum 3A	R	08:00 am-10:45 am	6	0	6	0	0	0	0	0	0	TBA	08/22-12/14	LM 357C	 
NR	41855	PSYD	750	02	M	2.000	Practicum 3A	R	08:00 am-10:45 am	7	0	7	0	0	0	0	0	0	TBA	08/22-12/14	LM 351C	 
NR	41856	PSYD	756	01	M	2.000	Theory and Practice of Clinical Supervision	T	05:00 pm-06:45 pm	14	0	14	0	0	0	0	0	0	TBA	08/22-12/14	MH LL4	 
NR	41857	PSYD	770	01	M	2.000	Practicum 4A	T	08:00 am-10:45 am	6	0	6	0	0	0	0	0	0	TBA	08/22-12/14	LM 357C	 
NR	41858	PSYD	770	02	M	2.000	Practicum 4A	T	08:00 am-10:45 am	6	0	6	0	0	0	0	0	0	TBA	08/22-12/14	LM 351C	 
NR	41859	PSYD	788	01	M	1.000	Clinical Dissertation Seminar	T	12:45 pm-02:30 pm	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	LM 351C	 
NR	41860	PSYD	788	02	M	1.000	Clinical Dissertation Seminar	 	TBA	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41861	PSYD	788	03	M	1.000	Clinical Dissertation Seminar	 	TBA	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41862	PSYD	788	04	M	1.000	Clinical Dissertation Seminar	 	TBA	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41863	PSYD	788	05	M	1.000	Clinical Dissertation Seminar	 	TBA	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41864	PSYD	788	06	M	1.000	Clinical Dissertation Seminar	 	TBA	8	0	8	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41865	PSYD	788	07	M	1.000	Clinical Dissertation Seminar	 	TBA	3	0	3	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
NR	41866	PSYD	789	01	ODP	1.000	Full-Time Clinical Internship	 	TBA	25	0	25	0	0	0	0	0	0	TBA	08/22-12/14	TBA	 
Biology
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	40138	BIOL	103	01	M	4.000	Human Biology	TR	09:00 am-10:15 am	20	0	20	0	0	0	0	0	0	Marian M Deuker (P)	08/22-12/14	HR 250	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40139	BIOL	103L	01	M	0.000	Human Biology Lab	R	10:20 am-12:40 pm	20	0	20	0	0	0	0	0	0	Marian M Deuker (P)	08/22-12/14	HR 250	In-Person Modality and Tuition (Sciences)
NR	40140	BIOL	105	01	M	4.000	General Biology I	MWF	08:00 am-08:50 am	45	0	45	0	0	0	0	0	0	Nour Al-muhtasib (P)	08/22-12/14	HR 136	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40141	BIOL	105	02	M	4.000	General Biology I	MWF	09:15 am-10:05 am	45	0	45	0	0	0	0	0	0	Sangman Michael Kim (P)	08/22-12/14	CO 106	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40143	BIOL	105	04	M	4.000	General Biology I	MWF	10:30 am-11:20 am	45	0	45	0	0	0	0	0	0	Louise Goupil (P)	08/22-12/14	CO 106	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40144	BIOL	105	05	M	4.000	General Biology I	MWF	11:45 am-12:35 pm	45	0	45	0	0	0	0	0	0	Louise Goupil (P)	08/22-12/14	CO 315	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40145	BIOL	105	06	M	4.000	General Biology I	MWF	01:00 pm-01:50 pm	45	0	45	0	0	0	0	0	0	TBA	08/22-12/14	CO 106	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40146	BIOL	105	07	M	4.000	General Biology I	MWF	02:15 pm-03:05 pm	45	0	45	0	0	0	0	0	0	TBA	08/22-12/14	HR 136	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40222	BIOL	105L	01	M	0.000	General Biology I Lab	M	11:00 am-01:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40223	BIOL	105L	02	M	0.000	General Biology I Lab	M	02:00 pm-04:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40224	BIOL	105L	03	M	0.000	General Biology I Lab	M	05:00 pm-07:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40225	BIOL	105L	04	M	0.000	General Biology I Lab	T	08:00 am-10:50 am	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40226	BIOL	105L	05	M	0.000	General Biology I Lab	T	11:00 am-01:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40227	BIOL	105L	06	M	0.000	General Biology I Lab	T	02:00 pm-04:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40228	BIOL	105L	07	M	0.000	General Biology I Lab	T	05:00 pm-07:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40229	BIOL	105L	08	M	0.000	General Biology I Lab	W	11:00 am-01:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40230	BIOL	105L	09	M	0.000	General Biology I Lab	W	02:00 pm-04:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40231	BIOL	105L	10	M	0.000	General Biology I Lab	W	05:00 pm-07:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40232	BIOL	105L	11	M	0.000	General Biology I Lab	R	08:00 am-10:50 am	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40233	BIOL	105L	12	M	0.000	General Biology I Lab	R	11:00 am-01:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40234	BIOL	105L	13	M	0.000	General Biology I Lab	R	02:00 pm-04:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40235	BIOL	105L	14	M	0.000	General Biology I Lab	R	05:00 pm-07:50 pm	22	0	22	0	0	0	0	0	0	TBA	08/22-12/14	LS 208	In-Person Modality and Tuition (Sciences)
NR	40147	BIOL	106	01	M	4.000	General Biology II	MWF	09:15 am-10:05 am	20	0	20	0	0	0	0	0	0	Leslie A King (P)	08/22-12/14	MH 129	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40148	BIOL	106L	01	M	0.000	General Biology II Lab	T	01:00 pm-03:50 pm	20	0	20	0	0	0	0	0	0	Leslie A King (P)	08/22-12/14	HR 250	In-Person Modality and Tuition (Sciences)
NR	40149	BIOL	113	01	M	3.000	Human Anatomy	MWF	09:15 am-10:05 am	45	0	45	0	0	0	0	0	0	Christina Lewis (P)	08/22-12/14	HR G56	In-Person Modality and Tuition (Sciences)
NR	40150	BIOL	113	02	M	3.000	Human Anatomy	MWF	10:30 am-11:20 am	45	0	45	0	0	0	0	0	0	Christina Lewis (P)	08/22-12/14	ED 110	In-Person Modality and Tuition (Sciences)
NR	40151	BIOL	113	03	M	3.000	Human Anatomy	MWF	11:45 am-12:35 pm	45	0	45	0	0	0	0	0	0	Scott L Nunes (P)	08/22-12/14	HR 136	In-Person Modality and Tuition (Sciences)
NR	40152	BIOL	113	04	M	3.000	Human Anatomy	MWF	01:00 pm-01:50 pm	45	0	45	0	0	0	0	0	0	Scott L Nunes (P)	08/22-12/14	HR G56	In-Person Modality and Tuition (Sciences)
NR	42015	BIOL	113	05	M	3.000	Human Anatomy	MWF	10:30 am-11:20 am	45	0	45	0	0	0	0	0	0	Leslie Helene Bach (P)	08/22-12/14	CO 315	In-Person Modality and Tuition (Sciences)
NR	40153	BIOL	114	01	M	1.000	Human Anatomy Lab	T	08:00 am-09:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40154	BIOL	114	02	M	1.000	Human Anatomy Lab	T	10:00 am-11:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40155	BIOL	114	03	M	1.000	Human Anatomy Lab	T	12:00 pm-01:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40156	BIOL	114	04	M	1.000	Human Anatomy Lab	T	02:00 pm-03:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40157	BIOL	114	05	M	1.000	Human Anatomy Lab	T	04:00 pm-05:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40158	BIOL	114	06	M	1.000	Human Anatomy Lab	T	06:00 pm-07:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40159	BIOL	114	07	M	1.000	Human Anatomy Lab	W	08:00 am-09:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40160	BIOL	114	08	M	1.000	Human Anatomy Lab	W	10:00 am-11:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40161	BIOL	115	01	M	3.000	Human Physiology	MWF	09:15 am-10:15 am	45	0	45	0	0	0	0	0	0	Leslie Helene Bach (P)	08/22-12/14	ED 201	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40162	BIOL	115	02	M	3.000	Human Physiology	MWF	10:30 am-11:20 am	45	0	45	0	0	0	0	0	0	Nour Al-muhtasib (P)	08/22-12/14	KA 267	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40163	BIOL	115	03	M	3.000	Human Physiology	MWF	11:45 am-12:35 pm	45	0	45	0	0	0	0	0	0	Christina Lewis (P)	08/22-12/14	ED 201	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	42016	BIOL	115	04	M	3.000	Human Physiology	MWF	11:45 am-12:35 pm	45	0	45	0	0	0	0	0	0	Nour Al-muhtasib (P)	08/22-12/14	KA 267	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40164	BIOL	116	01	M	1.000	Human Physiology Lab	R	08:00 am-09:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40165	BIOL	116	02	M	1.000	Human Physiology Lab	R	10:00 am-11:50 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40166	BIOL	116	03	M	1.000	Human Physiology Lab	R	12:00 pm-01:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40167	BIOL	116	04	M	1.000	Human Physiology Lab	R	02:00 pm-03:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40168	BIOL	116	05	M	1.000	Human Physiology Lab	R	04:00 pm-05:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40169	BIOL	116	06	M	1.000	Human Physiology Lab	R	06:00 pm-07:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 264	Core B2 Natural or Lab Sci and In-Person Modality and Tuition (Sciences)
NR	40170	BIOL	134	01	M	3.000	Microbiology	MWF	08:00 am-08:50 am	45	0	45	0	0	0	0	0	0	Brian Robert Thornton (P)	08/22-12/14	HR G56	In-Person Modality and Tuition (Sciences)
NR	40171	BIOL	135	01	M	1.000	Microbiology Lab	T	11:00 am-01:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 230	In-Person Modality and Tuition (Sciences)
NR	40172	BIOL	135	02	M	1.000	Microbiology Lab	T	02:00 pm-04:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 230	In-Person Modality and Tuition (Sciences)
NR	40173	BIOL	135	03	M	1.000	Microbiology Lab	W	11:00 am-01:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	HR 230	In-Person Modality and Tuition (Sciences)
NR	40174	BIOL	212	01	M	4.000	Cell Physiology	TR	09:55 am-11:40 am	35	0	35	0	0	0	0	0	0	Nico Wagner (P)	08/22-12/14	LS 103	In-Person Modality and Tuition (Sciences)
NR	40175	BIOL	212	02	M	4.000	Cell Physiology	MWF	09:15 am-10:20 am	35	0	35	0	0	0	0	0	0	Christina Tzagarakis-Foster (P)	08/22-12/14	MA 122	In-Person Modality and Tuition (Sciences)
NR	40177	BIOL	212	04	M	4.000	Cell Physiology	MWF	01:00 pm-02:05 pm	35	0	35	0	0	0	0	0	0	Cary Kai-Kwong Lai (P)	08/22-12/14	LM 245	In-Person Modality and Tuition (Sciences)
NR	40178	BIOL	310	01	M	3.000	Genetics	MWF	11:45 am-12:50 pm	20	0	20	0	0	0	0	0	0	Brian Robert Thornton (P)	08/22-12/14	CO 312	In-Person Modality and Tuition (Sciences)
NR	40179	BIOL	311	01	M	1.000	Genetics Lab	W	01:00 pm-03:50 pm	20	0	20	0	0	0	0	0	0	Brian Robert Thornton (P)	08/22-12/14	HR 250	In-Person Modality and Tuition (Sciences)
NR	40180	BIOL	312	01	M	3.000	Techniques in Tissue Culture	TR	02:40 pm-03:55 pm	10	0	10	0	0	0	0	0	0	Nico Wagner (P)	08/22-12/14	HR 435	In-Person Modality and Tuition (Sciences)
NR	40181	BIOL	313	01	M	1.000	Tech in Tissue Culture Lab	TR	01:15 pm-02:30 pm	10	0	10	0	0	0	0	0	0	Nico Wagner (P)	08/22-12/14	HR 323	In-Person Modality and Tuition (Sciences)
NR	40182	BIOL	319	01	M	4.000	Ecology	MWF	09:15 am-10:20 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	LM 346B	In-Person Modality and Tuition (Sciences)
NR	40183	BIOL	322	01	M	3.000	Ornithology	MW	08:00 am-09:15 am	14	0	14	0	0	0	0	0	0	John Robert Paul (P)	08/22-12/14	HR 243	In-Person Modality and Tuition (Sciences)
NR	40184	BIOL	323	01	M	1.000	Ornithology Lab	W	09:20 am-12:50 pm	14	0	14	0	0	0	0	0	0	John Robert Paul (P)	08/22-12/14	HR 243	In-Person Modality and Tuition (Sciences)
NR	40185	BIOL	345	01	M	4.000	Virology	TR	09:55 am-11:40 am	20	0	20	0	0	0	0	0	0	Mary Jane Niles (P)	08/22-12/14	ED 110	In-Person Modality and Tuition (Sciences)
NR	40186	BIOL	346	01	M	3.000	General Microbiology	MWF	11:45 am-12:35 pm	16	0	16	0	0	0	0	0	0	Sangman Michael Kim (P)	08/22-12/14	LS G04	In-Person Modality and Tuition (Sciences)
NR	40187	BIOL	347	01	M	1.000	Laboratory in General Microbiology	W	01:00 pm-03:50 pm	16	0	16	0	0	0	0	0	0	Sangman Michael Kim (P)	08/22-12/14	LS G04	In-Person Modality and Tuition (Sciences)
NR	40188	BIOL	350	01	M	3.000	Comparative Animal Physiology	MWF	10:30 am-11:20 am	16	0	16	0	0	0	0	0	0	Leslie A King (P)	08/22-12/14	LME 1223	In-Person Modality and Tuition (Sciences)
NR	40189	BIOL	351	01	M	1.000	Comparative Animal Physio Lab	W	01:00 pm-03:50 pm	16	0	16	0	0	0	0	0	0	Leslie A King (P)	08/22-12/14	LS 205	In-Person Modality and Tuition (Sciences)
NR	40190	BIOL	355	01	M	3.000	Developmental Biology	TR	09:55 am-11:15 am	16	0	16	0	0	0	0	0	0	James Sikes (P)	08/22-12/14	KA 211	In-Person Modality and Tuition (Sciences)
NR	40191	BIOL	356	01	M	1.000	Developmental Biology Lab	R	02:40 pm-05:30 pm	16	0	16	0	0	0	0	0	0	James Sikes (P)	08/22-12/14	HR 250	In-Person Modality and Tuition (Sciences)
NR	40192	BIOL	364	01	M	3.000	Plant Biology	TR	12:45 pm-02:00 pm	14	0	14	0	0	0	0	0	0	Sevan Suni (P)	08/22-12/14	LS G04	Core CEL Comm-Engaged Learning and In-Person Modality and Tuition (Sciences)
NR	40193	BIOL	365	01	M	1.000	Plant Biology Lab	R	02:10 pm-05:00 pm	14	0	14	0	0	0	0	0	0	Sevan Suni (P)	08/22-12/14	LS G04	Core CEL Comm-Engaged Learning and In-Person Modality and Tuition (Sciences)
NR	42353	BIOL	368	01	M	4.000	Neurobiology	MW	04:45 pm-06:25 pm	14	0	14	0	0	0	0	0	0	Scott L Nunes (P)	08/22-12/14	HR 430	In-Person Modality and Tuition (Sciences)
NR	40194	BIOL	370	01	M	4.000	Biology of Cancer	MWF	10:30 am-11:35 am	20	0	20	0	0	0	0	0	0	Christina Tzagarakis-Foster (P)	08/22-12/14	HR 250	Core CEL Comm-Engaged Learning and In-Person Modality and UG MNR PSCE Civic (PSC1) and Tuition (Sciences)
NR	40195	BIOL	383	01	M	3.000	Biology of Insects	TR	08:00 am-09:15 am	14	0	14	0	0	0	0	0	0	Linda J McPheron (P)	08/22-12/14	HR 243	In-Person Modality and Tuition (Sciences)
NR	40196	BIOL	384	01	M	1.000	Biology of Insects Lab	R	09:20 am-12:10 pm	14	0	14	0	0	0	0	0	0	Linda J McPheron (P)	08/22-12/14	HR 243	In-Person Modality and Tuition (Sciences)
NR	40197	BIOL	385	01	M	3.000	General Parasitology	MWF	09:15 am-10:05 am	16	0	16	0	0	0	0	0	0	Louise Goupil (P)	08/22-12/14	MH 122	In-Person Modality and Tuition (Sciences)
NR	40198	BIOL	386	01	M	1.000	General Parasitology Lab	M	01:00 pm-03:50 pm	16	0	16	0	0	0	0	0	0	Louise Goupil (P)	08/22-12/14	HR 264	In-Person Modality and Tuition (Sciences)
NR	40203	BIOL	405	01	M	4.000	Molecular Medicine	MW	04:45 pm-06:25 pm	10	0	10	0	0	0	20	0	20	Brian Young (P)	08/22-12/14	ED 102	In-Person Modality and Tuition (Sciences)
NR	40204	BIOL	414	01	M	4.000	Evolution	TR	09:55 am-11:40 am	16	0	16	0	0	0	0	0	0	Sevan Suni (P)	08/22-12/14	TBA	In-Person Modality and Tuition (Sciences)
NR	40205	BIOL	414	02	M	4.000	Evolution	TR	12:45 pm-02:30 pm	16	0	16	0	0	0	0	0	0	John Robert Paul (P)	08/22-12/14	HR 435	In-Person Modality and Tuition (Sciences)
NR	40206	BIOL	443	01	M	3.000	Immunology	TR	08:00 am-09:15 am	16	0	16	0	0	0	0	0	0	Mary Jane Niles (P)	08/22-12/14	LS 303	In-Person Modality and Tuition (Sciences)
NR	40207	BIOL	444	01	M	1.000	Immunology Laboratory	T	01:00 pm-03:50 pm	16	0	16	0	0	0	0	0	0	Mary Jane Niles (P)	08/22-12/14	LS 205	In-Person Modality and Tuition (Sciences)
NR	40208	BIOL	490	01	M	1.000	Undergraduate Seminar in Biology	T	11:45 am-12:40 pm	30	0	30	0	0	0	30	0	30	Sangman Michael Kim (P)	08/22-12/14	HR G56	In-Person Modality and Tuition (Sciences)
NR	40209	BIOL	600	01	M	1.000	Graduate Seminar in Biology	T	11:45 am-12:40 pm	10	0	10	0	0	0	30	0	30	Sevan Suni (P)	08/22-12/14	HR G56	In-Person Modality and Tuition (Sciences)
NR	40210	BIOL	605	01	M	4.000	Molecular Medicine	MW	04:45 pm-06:25 pm	10	0	10	0	0	0	20	0	20	Brian Young (P)	08/22-12/14	ED 102	In-Person Modality and Tuition (Sciences)
Biotechnology
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
